ID;V1;V2;V3;V4;V5;V6;V7;V8;Has_FICO;FICO_Score;Business_channel;Expected_loss;Expected_profit;Loan_amount;Monthly_income;Age;Gearing_coefficient;Max_gearing_ratio;Days_late;Default_45;Status
262379;2;4;11;5;7;7;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,794415148;1,256913154;0,513105727;-0,768630652;153;1;Bad
262688;1;4;10;4;4;5;1;2;0;;3;-0,896179205;-0,920136889;-0,874152842;-0,66706285;0,732786401;-0,521360115;-0,768630652;0;0;Good
260757;3;5;10;4;4;5;3;1;1;-1,360246288;1;-0,144611545;-0,150807538;-0,147676093;-0,152018601;-1,363720613;-0,115449342;0,513979799;0;0;Good
262621;1;4;1;1;5;4;3;2;0;;1;0,55775207;0,531112482;0,557298917;-0,146383544;0,058909146;-0,650136213;0,513979799;0;0;Good
262614;1;3;5;5;6;3;1;3;1;1,411186931;1;0,55775207;0,531112482;0,557298917;0,972738862;0,957412152;-1,726463156;1,796590249;0;0;Good
253281;1;3;11;4;2;5;3;3;0;;1;0,030979358;0,019672467;0,028567659;-0,654665724;-1,064219611;1,049495423;-0,768630652;0;0;Good
259096;1;4;11;5;7;7;1;2;0;;2;-0,581337639;-0,538964193;-0,588285475;-0,930783538;0,957412152;0,813228533;-0,768630652;0;0;Good
262265;1;1;2;2;4;4;3;2;1;-0,502717624;2;4,970036317;5,173546173;4,963392732;0,748463576;-0,83959386;1,054816749;1,796590249;0;0;Good
262451;1;4;11;5;7;7;1;2;1;1,510610544;1;-0,84697516;-0,832727557;-0,852651104;-0,544218598;1,481538906;-1,239739172;-0,768630652;0;0;Good
262634;3;4;1;2;2;5;1;1;1;0,155963814;1;-0,671384257;-0,662247553;-0,676407351;-0,43151745;-0,465217607;1,07929485;-0,768630652;168;1;Bad
262801;1;1;11;5;7;7;1;2;1;-0,390866059;2;-0,669454686;-0,629638961;-0,676407351;0,656048634;1,706164657;0,259455837;1,796590249;0;0;Good
262652;1;3;14;4;2;5;1;2;0;;2;-0,140752405;-0,085590355;-0,147676093;-0,664808827;-0,165716605;0,701480679;-0,768630652;563;1;Bad
262794;4;3;11;5;7;7;3;1;1;0,466662605;1;-0,84697516;-0,832727557;-0,852651104;-0,351499634;1,107162653;0,987768037;-0,768630652;45;1;Bad
262795;2;4;11;5;7;6;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,687349057;1,855915158;0,956904344;-0,768630652;0;0;Good
262809;1;4;11;5;7;7;1;2;0;;2;-0,316986499;-0,26693989;-0,323919846;-0,834987562;1,256913154;1,037788505;-0,768630652;229;1;Bad
262352;1;3;2;2;3;4;1;2;1;-0,527573527;2;0,564183971;0,639807787;0,557298917;0,328088292;-0,015966104;-1,629969771;1,796590249;0;0;Good
262819;1;2;7;1;6;4;1;2;1;0,317527185;2;0,740418065;0,821157322;0,73354267;0,192846914;0,208659647;-0,86043503;0,513979799;0;0;Good
262817;1;3;13;4;1;5;1;3;0;;3;-0,852603074;-0,883548906;-0,826390785;-0,753842735;-1,513471114;-0,116939313;-0,768630652;0;0;Good
262778;4;3;11;4;4;4;3;1;1;1,721885723;1;-0,84697516;-0,832727557;-0,852651104;-0,501392162;0,433285399;-0,472403913;-0,768630652;0;0;Good
262245;3;3;7;4;6;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;0,244689442;0,208659647;-1,376390833;0,513979799;336;1;Bad
261529;3;1;11;1;3;4;3;1;0;;1;0,55775207;0,531112482;0,557298917;0,125226225;-1,288845363;-1,147360947;0,513979799;15;0;Middle
262425;3;3;10;4;5;5;3;2;1;-0,788560512;2;-0,493220592;-0,448289426;-0,500163599;0,458821624;-0,764718609;0,905110101;1,796590249;245;1;Bad
262658;1;4;11;5;7;7;1;2;1;1,597606206;1;-0,84697516;-0,832727557;-0,852651104;-0,9172594;1,855915158;-0,096718273;-0,768630652;15;0;Middle
262285;2;5;11;4;6;7;1;1;0;;2;0,387949877;0,458458252;0,381055164;-0,523932391;1,406663655;0,972868323;-0,768630652;472;1;Bad
262549;1;5;10;2;3;5;3;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,782018022;-1,139094862;0,810035737;-0,768630652;0;0;Good
261954;2;2;11;5;7;7;1;1;1;0,491518509;1;0,55775207;0,531112482;0,557298917;0,064367604;1,406663655;-0,551372396;0,513979799;0;0;Good
262816;3;4;2;4;3;5;2;1;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,371785841;-1,288845363;0,538648093;-0,768630652;0;0;Good
262405;1;5;10;4;3;5;1;2;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,634379517;1,331788405;0,361980058;-0,768630652;0;0;Good
262738;1;3;11;5;7;7;3;2;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,784272045;0,732786401;1,088873238;-0,768630652;0;0;Good
259954;3;3;4;4;3;2;3;1;1;-0,974979787;2;3,73639766;3,904099425;3,729686464;1,848426787;-0,989344361;-0,179021454;1,796590249;0;0;Good
262476;3;3;10;2;2;4;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,645649632;-1,139094862;0,983510976;-0,768630652;229;1;Bad
261499;1;4;7;3;3;4;3;3;0;;1;-0,407997901;-0,406527545;-0,412041722;0,493758981;-1,288845363;-1,961311025;1,796590249;0;0;Good
262930;3;5;3;4;3;5;3;1;0;;1;0,382161166;0,360632477;0,381055164;-0,504773196;-0,764718609;1,064395136;-0,768630652;0;0;Good
262846;3;3;10;4;3;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,299657106;-1,288845363;-1,248253295;-0,768630652;0;0;Good
259053;1;5;11;4;1;5;1;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,495757104;0,882536902;0,188504819;-0,768630652;137;1;Bad
262935;1;3;15;1;2;5;1;2;0;;2;0,352703058;0,422188345;0,345806414;-0,49237607;-0,764718609;1,071844993;-0,768630652;0;0;Good
262715;1;4;12;4;6;2;1;2;1;-0,067739316;1;-0,320202449;-0,321287543;-0,323919846;0,742828519;-0,240591856;1,130024828;1,796590249;0;0;Good
261723;1;3;10;4;3;4;1;4;1;-1,335390385;2;2,678993097;2,816002212;2,672223948;0,367533694;-1,064219611;0,216175716;1,796590249;15;0;Middle
262944;1;5;11;5;7;7;1;2;1;1,013492478;1;-0,320202449;-0,321287543;-0,323919846;-0,704254229;1,256913154;0,322602243;-0,768630652;0;0;Good
263012;2;5;11;5;7;7;1;1;1;0,317527185;1;-0,495793353;-0,491767548;-0,500163599;-0,368404806;1,556414156;1,001603485;-0,768630652;198;1;Bad
262115;1;1;6;4;6;1;1;4;1;-0,564857382;1;-0,320202449;-0,321287543;-0,323919846;1,286048055;-0,315467106;0,9817372;1,796590249;0;0;Good
262018;1;4;11;5;7;7;3;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,900354228;0,957412152;-0,247843941;-0,768630652;349;1;Bad
261917;1;3;13;4;2;5;3;3;0;;1;1,435706588;1,383512506;1,43851768;0,122972202;-0,989344361;-0,198887739;0,513979799;305;1;Bad
262997;1;3;11;5;7;7;1;2;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,765112849;1,406663655;0,918590794;-0,768630652;15;0;Middle
263021;3;3;2;4;1;4;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,179066877;-1,213970112;-1,304872207;0,513979799;0;0;Good
262980;4;4;11;5;7;7;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,490122047;1,556414156;-0,114810782;-0,768630652;319;1;Bad
263086;1;5;14;1;3;5;1;3;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,669316873;-0,614968108;0,583347235;-0,768630652;168;1;Bad
262799;3;4;11;5;4;7;1;1;1;0,006828394;1;-0,232406997;-0,23604754;-0,23579797;-0,824844458;-1,288845363;1,141022236;-0,768630652;0;0;Good
260658;1;3;2;2;4;5;3;3;1;-1,049547497;2;-0,493220592;-0,448289426;-0,500163599;1,132774493;-0,989344361;-0,854475145;1,796590249;563;1;Bad
263011;3;3;11;4;2;4;3;1;0;;2;0,564183971;0,639807787;0,557298917;0,298785993;-1,513471114;-1,265281539;1,796590249;349;1;Bad
263091;3;3;11;2;2;5;1;1;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,518297334;0,058909146;-0,99495816;-0,768630652;0;0;Good
262929;3;5;2;2;4;5;3;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,54534561;-0,390342357;-0,568187787;-0,768630652;0;0;Good
263126;4;5;11;5;7;7;3;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,847384688;1,481538906;0,21085439;-0,768630652;0;0;Good
260433;1;3;2;4;2;5;1;2;1;-0,763704609;2;3,031461285;3,178701283;3,024711453;0,718034266;-0,015966104;-0,122970149;1,796590249;0;0;Good
263027;1;3;7;4;4;4;1;4;1;-1,8200805;1;2,313661107;2,235912531;2,319736443;0,830735415;-0,240591856;0,985994262;1,796590249;229;1;Bad
263093;1;5;10;3;4;5;2;2;1;-1,52180966;1;-0,320202449;-0,321287543;-0,323919846;-0,513789288;-0,764718609;-0,242522615;-0,768630652;45;1;Bad
262761;1;3;11;5;7;7;1;2;1;1,473326689;2;0,123598736;0,186433948;0,116689535;-0,601696184;1,556414156;0,739794229;-0,768630652;0;0;Good
262877;3;3;10;2;3;5;3;1;1;-1,534237611;1;-0,84697516;-0,832727557;-0,852651104;-0,387564002;-1,513471114;1,076102054;-0,768630652;137;1;Bad
263115;1;3;11;5;7;7;1;2;0;;2;-0,316986499;-0,26693989;-0,323919846;-0,734683539;1,406663655;0,211918655;-0,768630652;0;0;Good
263036;1;5;14;2;2;5;3;3;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,647903655;0,807661651;-0,514974524;-0,768630652;0;0;Good
263137;1;3;15;2;3;4;3;2;1;0,715221638;2;0,387949877;0,458458252;0,381055164;-0,361642737;0,807661651;0,928169182;-0,768630652;15;0;Middle
262578;3;1;7;2;1;4;3;1;0;;1;-0,144611545;-0,150807538;-0,147676093;0,136496339;-0,989344361;-0,812755946;0,513979799;0;0;Good
262830;1;3;10;4;2;5;1;2;0;;2;-0,316986499;-0,26693989;-0,323919846;-0,756096758;-0,91446911;0,738729964;-0,768630652;472;1;Bad
263048;1;4;13;4;2;5;3;>4;1;-0,254158591;1;-0,144611545;-0,150807538;-0,147676093;0,335977372;-0,614968108;-1,300047538;1,796590249;0;0;Good
263127;1;5;10;4;4;5;3;3;1;-0,042883413;1;1,435706588;1,383512506;1,43851768;-0,377420898;-0,315467106;-0,474177688;1,796590249;0;0;Good
263151;1;1;12;4;5;1;3;2;1;-0,067739316;1;-0,495793353;-0,491767548;-0,500163599;-0,172304808;-1,064219611;-0,588834533;0,513979799;0;0;Good
262851;4;5;15;3;2;5;1;2;1;-0,055311364;2;0,211715783;0,277108716;0,204811412;-0,254576646;0,508160649;0,427964505;-0,768630652;15;0;Middle
262995;1;3;11;4;2;4;1;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,580282966;0,283534898;-1,497291368;-0,768630652;0;0;Good
262925;1;1;5;2;4;3;3;2;1;-1,29810653;1;-0,583588805;-0,57700755;-0,588285475;-0,428136415;-1,139094862;1,051623953;-0,768630652;0;0;Good
262122;1;3;7;4;6;5;3;2;1;0,155963814;2;-0,140752405;-0,085590355;-0,147676093;0,241308408;0,358410148;-1,953648315;0,513979799;15;0;Middle
262967;1;3;11;5;7;7;1;2;1;1,821309336;1;-0,267525178;-0,270143541;-0,27104672;-0,802304228;1,781039908;1,003732016;-0,768630652;0;0;Good
263222;4;3;11;5;7;7;1;1;1;-1,44724195;2;0,211715783;0,277108716;0,204811412;-0,1813209;1,107162653;-1,137995413;0,513979799;0;0;Good
263210;1;4;1;2;5;4;1;3;1;0,205675621;1;0,55775207;0,531112482;0,557298917;-0,283878945;1,032287403;0,963289936;-0,768630652;0;0;Good
263241;4;2;11;5;7;7;1;1;1;1,311763318;1;0,55775207;0,531112482;0,557298917;0,572649785;1,631289407;-0,36278459;1,796590249;0;0;Good
263209;2;4;11;5;7;7;1;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,498011127;0,508160649;1,034595709;-0,768630652;0;0;Good
262654;1;4;10;4;2;4;1;2;1;-0,726420754;1;-0,671384257;-0,662247553;-0,676407351;-0,227528371;0,5830359;1,065459402;0,513979799;0;0;Good
263051;4;5;11;5;7;7;1;1;0;;2;-0,316986499;-0,26693989;-0,323919846;-0,839495607;1,481538906;1,084616177;-0,768630652;0;0;Good
263220;1;4;11;5;7;7;1;2;1;0,827073203;2;-0,669454686;-0,629638961;-0,676407351;-0,846257676;0,433285399;0,857927674;-0,768630652;0;0;Good
263303;4;4;11;5;7;7;1;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,880068021;1,706164657;0,514169992;-0,768630652;349;1;Bad
263300;1;5;10;3;2;5;1;3;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,490122047;-0,689843359;-1,214196806;-0,768630652;0;0;Good
263287;3;1;3;1;3;3;3;1;0;;1;-0,794297889;-0,781583556;-0,799777978;-0,663681816;-1,213970112;-1,010922139;-0,768630652;0;0;Good
263251;1;1;11;5;7;7;1;2;1;1,286907415;1;0,908933877;0,872072492;0,909786422;0,618857255;1,406663655;-0,354979978;1,796590249;0;0;Good
262300;1;3;10;4;5;4;1;4;0;;2;3,73639766;3,904099425;3,729686464;0,28864289;-0,989344361;1,042755076;1,796590249;15;0;Middle
262667;1;5;2;2;1;5;1;2;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,798923194;-0,465217607;0,920719325;-0,768630652;563;1;Bad
262999;3;5;10;4;6;5;1;1;0;;2;0,564183971;0,639807787;0,557298917;0,001254961;0,358410148;-0,857880794;0,513979799;0;0;Good
261776;1;4;10;4;2;5;1;>4;0;;2;0,740418065;0,821157322;0,73354267;-0,202734118;-0,540092858;0,49245898;0,513979799;0;0;Good
262988;1;3;11;5;7;7;1;2;1;1,572750303;3;-0,403817165;-0,506733175;-0,334494471;0,626746336;1,930790409;-1,917321394;1,796590249;0;0;Good
263343;3;1;5;2;2;1;3;2;1;-1,37267424;1;-0,144611545;-0,150807538;-0,147676093;-0,119335268;-1,513471114;-0,705478007;0,513979799;15;0;Middle
263090;3;4;10;2;5;4;1;1;0;;1;-0,056816094;-0,065567535;-0,059554217;-0,632125494;-0,83959386;0,619532254;-0,768630652;0;0;Good
263074;1;3;12;4;5;2;1;4;1;-1,211110868;1;0,382161166;0,360632477;0,381055164;0,431773349;-0,540092858;1,039207525;1,796590249;15;0;Middle
261627;1;3;11;5;7;7;1;2;1;0,342383089;2;-0,087882177;-0,031185494;-0,094802968;-0,566758828;1,182037904;0,876020184;-0,768630652;15;0;Middle
262622;1;4;10;3;3;5;3;2;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,516043311;0,358410148;-0,22336584;-0,768630652;0;0;Good
262603;1;1;7;4;6;4;1;3;1;-0,602141237;1;4,947524663;4,793112605;4,963392732;0,99415208;-0,614968108;0,38645816;1,796590249;0;0;Good
263038;3;1;12;2;3;4;3;3;0;;1;0,030979358;0,019672467;0,028567659;-0,074254808;-1,438595864;-0,811904534;0,513979799;0;0;Good
263410;1;2;11;4;5;7;1;2;0;;1;-0,460675172;-0,457671547;-0,464914848;-0,911624343;1,631289407;1,083551911;-0,768630652;0;0;Good
262607;1;2;5;4;3;4;3;3;1;-0,825844367;1;2,313661107;2,235912531;2,319736443;0,730431393;-0,090841355;-0,139288884;1,796590249;15;0;Middle
262812;1;3;2;2;6;5;3;2;1;0,926496817;1;0,030979358;0,019672467;0,028567659;-0,663681816;-0,465217607;1,116544135;-0,768630652;0;0;Good
261503;1;3;4;4;5;2;3;2;1;-0,738848705;2;2,150290815;2,271953606;2,14349269;1,665850926;-0,614968108;1,031402913;1,796590249;319;1;Bad
263407;1;4;1;1;3;5;1;3;0;;1;0,294365714;0,275392474;0,292933288;-0,460819748;0,208659647;0,613146662;-0,768630652;0;0;Good
263182;1;3;11;5;7;7;1;2;1;1,982872707;1;0,083656629;0,070816469;0,081440785;-0,687349057;1,631289407;1,053752484;-0,768630652;0;0;Good
263439;1;3;11;5;7;7;1;2;1;0,864357058;1;-0,84697516;-0,832727557;-0,852651104;0,635762428;1,182037904;0,804359656;1,796590249;0;0;Good
263380;1;4;10;2;2;4;1;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,227528371;0,358410148;-1,995367514;0,513979799;0;0;Good
263195;1;4;10;4;5;5;1;2;1;0,180819717;1;2,752638366;2,662112543;2,760345824;0,188338868;-0,165716605;1,01863173;0,513979799;0;0;Good
261938;3;4;2;2;4;4;3;1;1;-0,540001479;1;-0,320202449;-0,321287543;-0,323919846;-0,190336992;-0,540092858;-1,18312026;0,513979799;45;1;Bad
260845;1;5;10;2;2;5;1;1;1;-0,887984125;1;0,030979358;0,019672467;0,028567659;-0,343610554;-0,165716605;-0,429833302;-0,768630652;472;1;Bad
263454;1;3;11;5;7;7;1;2;0;;1;0,382161166;0,360632477;0,381055164;-0,57577492;1,182037904;1,116544135;-0,768630652;0;0;Good
263023;3;3;10;3;3;5;1;3;1;1,846165239;1;-0,84697516;-0,832727557;-0,852651104;0,200735994;0,433285399;-2,331675339;0,513979799;0;0;Good
262810;1;3;10;4;1;5;1;2;1;-1,434813998;1;0,469956618;0,445872479;0,469177041;0,027176225;-0,614968108;1,117395547;0,513979799;137;1;Bad
263481;1;5;12;3;4;5;1;4;1;-0,639425092;1;-0,320202449;-0,321287543;-0,323919846;-0,283878945;-0,540092858;1,082487646;-0,768630652;288;1;Bad
263427;4;2;2;4;3;5;1;1;1;0,938924768;1;0,55775207;0,531112482;0,557298917;-0,005507108;-0,83959386;-0,347033464;0,513979799;0;0;Good
263485;3;4;15;1;4;5;3;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,663681816;-0,165716605;-0,620336785;-0,768630652;0;0;Good
263084;3;4;14;2;3;5;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,626490437;-0,83959386;0,851542082;-0,768630652;533;1;Bad
263433;1;3;11;1;2;5;1;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,565631816;-0,090841355;-0,489432157;-0,768630652;472;1;Bad
262503;1;3;10;4;3;5;3;3;1;-1,621233273;1;1,435706588;1,383512506;1,43851768;-0,137367452;-1,064219611;1,050133982;0,513979799;137;1;Bad
263431;1;3;3;4;4;1;1;2;1;0,404522847;3;-0,879777857;-0,906365766;-0,856175979;-0,47772492;0,358410148;0,737665699;-0,768630652;0;0;Good
263541;1;1;5;2;6;2;1;3;0;;3;-0,764003634;-0,809157839;-0,729280477;0,342739441;-0,764718609;1,047012137;1,796590249;0;0;Good
262897;1;4;10;3;2;5;3;4;1;-0,490289672;1;-0,495793353;-0,491767548;-0,500163599;-0,308673198;-0,83959386;0,006515458;-0,768630652;0;0;Good
262797;1;4;11;5;7;7;1;2;1;1,336619221;1;0,030979358;0,019672467;0,028567659;-0,527313426;1,331788405;0,631239172;-0,768630652;0;0;Good
263280;3;5;15;4;2;4;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,208369175;-1,064219611;-1,755269269;0,513979799;0;0;Good
263520;1;3;11;4;4;5;3;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,429263427;-0,689843359;1,026081587;-0,768630652;0;0;Good
263460;4;3;10;4;3;5;3;2;1;-1,459669902;1;1,084524781;1,042552497;1,086030175;0,243562431;-0,83959386;-0,485813655;0,513979799;15;0;Middle
263559;4;5;10;4;5;5;1;1;1;-0,204446784;1;0,11877481;0,10491247;0,116689535;-0,161034693;0,508160649;0,897731195;0,513979799;15;0;Middle
263145;3;5;10;4;2;5;3;2;0;;1;0,55775207;0,531112482;0,557298917;-0,375166875;0,508160649;0,798328819;-0,768630652;15;0;Middle
262922;1;3;15;2;2;5;1;2;1;0,155963814;1;-0,495793353;-0,491767548;-0,500163599;-0,507027219;0,882536902;-0,393648283;-0,768630652;15;0;Middle
263429;2;3;11;5;7;7;1;1;1;-0,689136899;1;-0,566029714;-0,55995955;-0,5706611;-0,957831814;1,406663655;1,136765175;-0,768630652;0;0;Good
263596;2;5;11;5;7;7;1;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,849638711;1,406663655;0,230011165;-0,768630652;441;1;Bad
263354;1;3;10;4;4;5;3;2;1;-1,397530143;2;0,035481689;0,095759181;0,028567659;0,654921623;-0,989344361;1,022888791;1,796590249;0;0;Good
263309;3;5;15;4;6;4;1;1;1;0,329955137;1;0,55775207;0,531112482;0,557298917;0,264975649;0,65791115;0,791588472;1,796590249;0;0;Good
263595;1;3;10;4;2;4;3;2;0;;1;0,55775207;0,531112482;0,557298917;-0,299657106;-0,390342357;0,477984973;-0,768630652;0;0;Good
262075;1;3;2;4;2;5;1;2;1;-0,316298349;1;0,733342973;0,701592487;0,73354267;-0,365023772;0,283534898;1,123993991;-0,768630652;0;0;Good
263589;3;1;14;1;4;4;3;1;1;-1,260822675;1;-0,144611545;-0,150807538;-0,147676093;0,244689442;-0,764718609;1,061202341;0,513979799;15;0;Middle
262319;1;3;10;2;3;1;1;2;0;;2;-0,052635358;0,005084413;-0,059554217;-0,672697908;1,256913154;1,060138075;-0,768630652;15;0;Middle
263473;3;3;10;4;4;5;3;1;1;-1,124115207;1;0,838697515;0,80388049;0,839288921;-0,055095613;-1,513471114;-0,204847624;0,513979799;137;1;Bad
263548;1;4;11;5;7;7;1;2;1;-0,204446784;2;0,564183971;0,639807787;0,557298917;-0,383055956;1,406663655;1,061202341;-0,768630652;0;0;Good
262907;4;4;15;2;2;5;3;2;0;;2;0,564183971;0,639807787;0,557298917;-0,070873774;0,358410148;-0,716546366;0,513979799;15;0;Middle
263731;1;4;11;4;4;5;1;3;1;1,759169578;3;-0,86064295;-0,890299456;-0,835202972;-0,496884116;0,65791115;-0,919395326;-0,768630652;0;0;Good
263653;2;4;10;4;2;5;3;3;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,088905958;-0,240591856;-0,798281939;0,513979799;257;1;Bad
263679;1;3;10;1;2;5;1;2;1;-0,937695932;2;-0,316986499;-0,26693989;-0,323919846;-0,655792735;-1,064219611;0,96009714;-0,768630652;76;1;Bad
263262;3;4;2;1;2;5;3;1;1;-0,62699714;1;-0,636266076;-0,628151552;-0,641158601;-0,315435266;0,133784397;1,133572379;-0,768630652;0;0;Good
263674;3;3;10;4;2;5;3;1;0;;1;0,294365714;0,275392474;0,292933288;-0,504773196;-1,064219611;0,841963695;-0,768630652;0;0;Good
262536;1;3;2;2;5;4;1;4;1;-1,111687255;1;0,294365714;0,275392474;0,292933288;-0,532948483;-0,390342357;1,004796281;-0,768630652;441;1;Bad
263745;3;3;11;4;4;5;3;1;1;0,28024333;1;0,030979358;0,019672467;0,028567659;-0,591553081;-0,91446911;0,630174906;-0,768630652;0;0;Good
263614;1;4;11;4;6;7;1;2;1;1,088060188;1;-0,320202449;-0,321287543;-0,323919846;-0,695238137;1,182037904;-0,147803006;-0,768630652;0;0;Good
263776;1;3;11;5;7;7;1;2;1;-0,080167268;1;-0,232406997;-0,23604754;-0,23579797;-0,79554216;1,406663655;0,858991939;-0,768630652;0;0;Good
263800;3;3;10;4;3;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;0,70563714;-1,513471114;-1,055976036;1,796590249;502;1;Bad
263791;1;3;13;3;1;4;3;3;1;0,267815379;1;-0,320202449;-0,321287543;-0,323919846;0,263848637;-0,465217607;0,602858764;1,796590249;0;0;Good
263648;1;2;7;1;2;3;3;2;0;;1;0,030979358;0,019672467;0,028567659;-0,645649632;-1,064219611;0,983510976;-0,768630652;0;0;Good
263828;1;5;11;5;7;7;1;2;1;0,044112249;3;-1,05190679;-1,050891003;-1,044839629;-0,647903655;1,930790409;0,714251863;-0,768630652;76;1;Bad
263467;1;4;11;4;2;4;3;4;1;-0,863128222;1;-0,671384257;-0,662247553;-0,676407351;-0,482232966;-0,989344361;-0,486239361;-0,768630652;288;1;Bad
263258;1;3;11;5;7;7;1;2;1;0,379666944;1;-0,84697516;-0,832727557;-0,852651104;-0,521678368;1,481538906;0,860056205;-0,768630652;0;0;Good
263754;1;3;11;4;2;5;1;3;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,541964575;-0,465217607;-0,112682252;-0,768630652;365;1;Bad
263807;3;4;14;2;3;5;3;1;0;;1;-0,056816094;-0,065567535;-0,059554217;-0,685095034;-0,83959386;0,988832302;-0,768630652;107;1;Bad
263185;1;5;12;3;3;5;1;>4;1;0,031684297;1;-0,320202449;-0,321287543;-0,323919846;-0,154272624;-0,015966104;0,076118407;0,513979799;0;0;Good
254415;1;5;12;3;3;4;1;2;1;1,013492478;1;-0,320202449;-0,321287543;-0,323919846;-0,437152507;1,256913154;0,480113503;-0,768630652;15;0;Middle
263762;3;1;12;4;6;3;1;1;1;0,50394646;1;1,435706588;1,383512506;1,43851768;0,23567335;0,283534898;0,137420087;0,513979799;0;0;Good
263665;1;3;10;4;5;5;3;2;1;0,106252007;1;-0,583588805;-0,57700755;-0,588285475;-0,005507108;0,807661651;-0,941319191;0,513979799;0;0;Good
263522;3;4;15;1;2;5;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,663681816;-0,315467106;1,116544135;-0,768630652;0;0;Good
262973;3;4;11;1;3;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,626490437;-1,513471114;-0,220173044;-0,768630652;0;0;Good
263927;1;3;13;3;3;5;1;3;0;;1;0,206570262;0,190152472;0,204811412;-0,177939865;0,283534898;-0,235498464;0,513979799;0;0;Good
263629;3;3;2;2;4;4;1;1;1;0,491518509;1;-0,144611545;-0,150807538;-0,147676093;-0,612966299;0,433285399;0,702544945;-0,768630652;0;0;Good
263646;1;3;2;4;4;4;1;2;1;-0,502717624;1;0,030979358;0,019672467;0,028567659;-0,088905958;-0,315467106;-1,16013213;0,513979799;107;1;Bad
263968;2;5;11;2;3;5;1;1;1;-1,571521466;2;-0,810441961;-0,774718589;-0,817402353;-0,54534561;0,283534898;1,095258829;-0,768630652;45;1;Bad
263376;3;3;10;4;4;4;1;1;1;-1,633661225;2;-0,493220592;-0,448289426;-0,500163599;-0,046079521;-1,064219611;0,594628446;0,513979799;15;0;Middle
261886;1;3;10;4;3;4;1;4;1;0,479090557;1;1,435706588;1,383512506;1,43851768;0,103813006;-0,015966104;0,59207421;0,513979799;198;1;Bad
263925;3;3;11;2;1;5;3;1;1;-1,571521466;1;0,382161166;0,360632477;0,381055164;-0,016777223;-1,064219611;1,056093867;0,513979799;0;0;Good
263923;1;5;2;4;2;5;3;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,677205954;-1,363720613;0,0512146;-0,768630652;15;0;Middle
263792;1;4;11;5;7;7;1;2;0;;2;-0,493220592;-0,448289426;-0,500163599;-0,858654803;1,781039908;0,66529566;-0,768630652;168;1;Bad
263993;1;5;11;4;6;5;2;>4;1;-0,614569189;3;-0,413465017;-0,514833836;-0,345069096;-0,342483542;-0,015966104;0,499270278;-0,768630652;410;1;Bad
263944;3;3;10;4;6;5;3;1;1;0,516374412;3;-0,868522029;-0,896914996;-0,843838916;0,643651508;0,058909146;-1,736396298;1,796590249;0;0;Good
263476;3;4;10;4;3;4;3;1;1;-0,900412077;1;0,030979358;0,019672467;0,028567659;-0,562250782;-0,390342357;0,464149524;-0,768630652;15;0;Middle
263624;2;3;11;5;7;7;1;1;0;;1;0,171452081;0,156056471;0,169562661;-0,635506529;1,032287403;0,943068896;-0,768630652;0;0;Good
264007;1;4;11;4;7;7;1;2;1;-0,154734978;3;-0,220990373;-0,353225656;-0,134105324;-0,060730671;1,631289407;-0,340222166;0,513979799;0;0;Good
